location_id,location_ods_code,location_name,care_home,location_type,location_primary_inspection_category,location_street_address,location_address_line_2,location_city,location_post_code,location_local_authority,location_region,location_nhs_region,location_onspd_ccg_code,location_onspd_ccg,location_commissioning_ccg_code,location_commissioning_ccg_name,service_population_group,domain,latest_rating,publication_date,report_type,inherited_rating_y_n,url,provider_id,provider_name,brand_id,brand_name,pc_norm,latitude,longitude,easting,northing,constituency,district,ward_name,lsoa_name,lsoa_code,imd,imd_decile
1-134399874,VLMJH,Beech House Nursing Home,Y,Social Care Org,Residential social care,Wollerton,,Market Drayton,TF9 3NB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Care Homes,Safe,Requires improvement,17/04/2025,Location,N,http://www.cqc.org.uk/location/1-134399874,1-126778147,Ash Paddock Homes Limited,BD347,BRAND Springcare Group,TF93NB,52.864415,-2.559193,362451,329806,The Wrekin,Shropshire,Hodnet,Shropshire 013B,E01028870,14906,5
1-134399874,VLMJH,Beech House Nursing Home,Y,Social Care Org,Residential social care,Wollerton,,Market Drayton,TF9 3NB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Care Homes,Overall,Requires improvement,17/04/2025,Location,N,http://www.cqc.org.uk/location/1-134399874,1-126778147,Ash Paddock Homes Limited,BD347,BRAND Springcare Group,TF93NB,52.864415,-2.559193,362451,329806,The Wrekin,Shropshire,Hodnet,Shropshire 013B,E01028870,14906,5
1-134399874,VLMJH,Beech House Nursing Home,Y,Social Care Org,Residential social care,Wollerton,,Market Drayton,TF9 3NB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Care Homes,Well-led,Requires improvement,17/04/2025,Location,N,http://www.cqc.org.uk/location/1-134399874,1-126778147,Ash Paddock Homes Limited,BD347,BRAND Springcare Group,TF93NB,52.864415,-2.559193,362451,329806,The Wrekin,Shropshire,Hodnet,Shropshire 013B,E01028870,14906,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135058018,VLMK9,Park House Nursing Home,Y,Social Care Org,Residential social care,Kinlet,,Bewdley,DY12 3BB,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,19/11/2019,Location,N,http://www.cqc.org.uk/location/1-135058018,1-101666636,Parkhouse Care Limited,-,-,DY123BB,52.421093,-2.414444,371912,280426,South Shropshire,Shropshire,"Stottesdon, Kinlet & Hopton Wafers",Shropshire 035E,E01028858,16119,5
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,08/12/2023,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,30/01/2018,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,30/01/2018,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,30/01/2018,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,08/12/2023,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135904775,VL9Y7,Yockleton Grange Residential Home,Y,Social Care Org,Residential social care,Yockleton,,Shrewsbury,SY5 9PQ,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,08/12/2023,Location,N,http://www.cqc.org.uk/location/1-135904775,1-126778083,Springcare (Yockleton) Limited,BD347,BRAND Springcare Group,SY59PQ,52.684547,-2.897562,339422,310029,Shrewsbury,Shropshire,Loton,Shropshire 026D,E01028976,21920,7
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,20/07/2018,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,20/07/2018,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,20/07/2018,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Requires improvement,21/10/2021,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Requires improvement,21/10/2021,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-135934958,VLMKP,Hatton Court Care Home,Y,Social Care Org,Residential social care,Whitchurch Road,Cold Hatton,Telford,TF6 6QB,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Requires improvement,21/10/2021,Location,N,http://www.cqc.org.uk/location/1-135934958,1-126778105,Springcare (Hatton) Limited,BD347,BRAND Springcare Group,TF66QB,52.787536,-2.551518,362902,321250,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 010A,E01014136,12565,4
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,25/01/2023,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,14/08/2019,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,25/01/2023,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,14/08/2019,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,25/01/2023,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1368053249,VLT50,Derwen College,N,Social Care Org,Residential social care,Gobowen,,Oswestry,SY11 3JA,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,25/01/2023,Location,N,http://www.cqc.org.uk/location/1-1368053249,1-1129949073,Derwen College,-,-,SY113JA,52.889082,-3.028415,330902,332899,North Shropshire,Shropshire,Selattyn & Gobowen,Shropshire 003A,E01028910,14396,5
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-1369158360,VLA1A,Bank House Residential Care Home,Y,Social Care Org,Residential social care,Bank House,Chetwynd End,Newport,TF10 7JE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,08/04/2020,Location,N,http://www.cqc.org.uk/location/1-1369158360,1-1315357796,Mr Colin James Richard Davies,-,-,TF107JE,52.772501,-2.381239,374377,319503,The Wrekin,Telford and Wrekin,Newport North,Telford and Wrekin 001C,E01014173,17035,6
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-137478613,VN4TY,Sentinel Care Services,N,Social Care Org,Community based adult social care services,"Suite 2G, Second Floor, Radford House",Stafford Park 7,Telford,TF3 3BQ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,16/08/2019,Location,N,http://www.cqc.org.uk/location/1-137478613,1-125693022,Sentinel Care Limited,-,-,TF33BQ,52.680156,-2.427101,371222,309248,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
1-138692984,VN198,Paradigm Health & Social Care Limited - Telford,N,Social Care Org,Community based adult social care services,Telford Business Development Centre,Stafford Park 4,Telford,TF3 3BA,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,13/04/2019,Location,N,http://www.cqc.org.uk/location/1-138692984,1-101659627,Paradigm Health & Social Care Limited,-,-,TF33BA,52.675592,-2.421096,371625,308738,Telford,Telford and Wrekin,The Nedge,Telford and Wrekin 018B,E01014192,9882,4
